record_kind,name,source_file,line,model_kind,bases,field_or_key_definition,collection_name,ownership_type,tenant_field,persistence_reference_count,index_name,index_options,governed_query_registry,static_usage_count,notes
collection,airline_identity_aliases,backend/scripts/smoke_airline_intelligence_scale_release_readiness_foundation.py,150,,,,airline_identity_aliases,not_in_governed_query_registry,,11,,,no,,startup_index_count=4; source_files=backend/database.py;backend/scripts/smoke_airline_intelligence_scale_release_readiness_foundation.py;backend/services/airline_intelligence_scale_readiness_service.py;backend/services/airline_master_profile_intelligence_service.py
collection,airline_intelligence_agency_consumption_notes,backend/database.py,371,,,,airline_intelligence_agency_consumption_notes,legacy_agency_owned_startup_registry,agency_id,10,,,no,,startup_index_count=4; source_files=backend/database.py;backend/routers/platform.py;backend/server.py;backend/services/airline_intelligence_agency_consumption_service.py
collection,airline_intelligence_agency_consumption_profiles,backend/database.py,371,,,,airline_intelligence_agency_consumption_profiles,legacy_agency_owned_startup_registry,agency_id,17,,,no,,startup_index_count=5; source_files=backend/database.py;backend/routers/platform.py;backend/scripts/smoke_airline_intelligence_scale_release_readiness_foundation.py;backend/server.py;backend/services/airline_intelligence_agency_consumption_service.py;backend/services/airline_intelligence_scale_readiness_service.py
collection,airline_intelligence_agency_consumption_snapshots,backend/database.py,371,,,,airline_intelligence_agency_consumption_snapshots,legacy_agency_owned_startup_registry,agency_id,10,,,no,,startup_index_count=4; source_files=backend/database.py;backend/routers/platform.py;backend/server.py;backend/services/airline_intelligence_agency_consumption_service.py
collection,airline_intelligence_agency_knowledge_assignment_views,backend/database.py,371,,,,airline_intelligence_agency_knowledge_assignment_views,legacy_agency_owned_startup_registry,agency_id,16,,,no,,startup_index_count=5; source_files=backend/database.py;backend/routers/platform.py;backend/server.py;backend/services/airline_intelligence_agency_consumption_service.py;backend/services/airline_knowledge_versioning_service.py
collection,airline_intelligence_agency_usage_readiness,backend/database.py,371,,,,airline_intelligence_agency_usage_readiness,legacy_agency_owned_startup_registry,agency_id,15,,,no,,startup_index_count=5; source_files=backend/database.py;backend/routers/platform.py;backend/scripts/smoke_airline_intelligence_scale_release_readiness_foundation.py;backend/server.py;backend/services/airline_intelligence_agency_consumption_service.py;backend/services/airline_intelligence_scale_readiness_service.py
collection,airline_intelligence_coverage_snapshots,backend/database.py,371,,,,airline_intelligence_coverage_snapshots,legacy_agency_owned_startup_registry,agency_id,9,,,no,,startup_index_count=3; source_files=backend/database.py;backend/routers/platform.py;backend/server.py;backend/services/airline_intelligence_data_pack_service.py
collection,airline_intelligence_data_pack_conflicts,backend/database.py,371,,,,airline_intelligence_data_pack_conflicts,legacy_agency_owned_startup_registry,agency_id,13,,,no,,startup_index_count=4; source_files=backend/database.py;backend/routers/platform.py;backend/server.py;backend/services/airline_intelligence_data_pack_review_service.py
collection,airline_intelligence_data_pack_field_mappings,backend/database.py,371,,,,airline_intelligence_data_pack_field_mappings,legacy_agency_owned_startup_registry,agency_id,13,,,no,,startup_index_count=5; source_files=backend/database.py;backend/routers/platform.py;backend/server.py;backend/services/airline_intelligence_data_pack_review_service.py
collection,airline_intelligence_data_pack_import_runs,backend/database.py,371,,,,airline_intelligence_data_pack_import_runs,legacy_agency_owned_startup_registry,agency_id,10,,,no,,startup_index_count=4; source_files=backend/database.py;backend/routers/platform.py;backend/server.py;backend/services/airline_intelligence_data_pack_service.py
collection,airline_intelligence_data_pack_items,backend/database.py,371,,,,airline_intelligence_data_pack_items,legacy_agency_owned_startup_registry,agency_id,15,,,no,,startup_index_count=5; source_files=backend/database.py;backend/routers/platform.py;backend/server.py;backend/services/airline_intelligence_data_pack_service.py
collection,airline_intelligence_data_pack_promotion_readiness,backend/database.py,371,,,,airline_intelligence_data_pack_promotion_readiness,legacy_agency_owned_startup_registry,agency_id,11,,,no,,startup_index_count=4; source_files=backend/database.py;backend/routers/platform.py;backend/server.py;backend/services/airline_intelligence_data_pack_review_service.py
collection,airline_intelligence_data_pack_review_checklist_items,backend/database.py,371,,,,airline_intelligence_data_pack_review_checklist_items,legacy_agency_owned_startup_registry,agency_id,14,,,no,,startup_index_count=4; source_files=backend/database.py;backend/routers/platform.py;backend/server.py;backend/services/airline_intelligence_data_pack_review_service.py
collection,airline_intelligence_data_pack_review_notes,backend/database.py,371,,,,airline_intelligence_data_pack_review_notes,legacy_agency_owned_startup_registry,agency_id,10,,,no,,startup_index_count=4; source_files=backend/database.py;backend/routers/platform.py;backend/server.py;backend/services/airline_intelligence_data_pack_service.py
collection,airline_intelligence_data_pack_review_snapshots,backend/database.py,371,,,,airline_intelligence_data_pack_review_snapshots,legacy_agency_owned_startup_registry,agency_id,10,,,no,,startup_index_count=4; source_files=backend/database.py;backend/routers/platform.py;backend/server.py;backend/services/airline_intelligence_data_pack_review_service.py
collection,airline_intelligence_data_pack_reviews,backend/database.py,371,,,,airline_intelligence_data_pack_reviews,legacy_agency_owned_startup_registry,agency_id,15,,,no,,startup_index_count=4; source_files=backend/database.py;backend/routers/platform.py;backend/server.py;backend/services/airline_intelligence_data_pack_review_service.py
collection,airline_intelligence_data_pack_validation_issues,backend/database.py,371,,,,airline_intelligence_data_pack_validation_issues,legacy_agency_owned_startup_registry,agency_id,12,,,no,,startup_index_count=4; source_files=backend/database.py;backend/routers/platform.py;backend/server.py;backend/services/airline_intelligence_data_pack_service.py
collection,airline_intelligence_data_packs,backend/database.py,371,,,,airline_intelligence_data_packs,legacy_agency_owned_startup_registry,agency_id,19,,,no,,startup_index_count=6; source_files=backend/database.py;backend/routers/platform.py;backend/server.py;backend/services/airline_intelligence_data_pack_service.py
collection,airline_intelligence_knowledge_release_assignments,backend/database.py,371,,,,airline_intelligence_knowledge_release_assignments,legacy_agency_owned_startup_registry,agency_id,13,,,no,,startup_index_count=5; source_files=backend/database.py;backend/routers/platform.py;backend/server.py;backend/services/airline_intelligence_knowledge_version_service.py
collection,airline_intelligence_knowledge_release_channels,backend/database.py,371,,,,airline_intelligence_knowledge_release_channels,legacy_agency_owned_startup_registry,agency_id,13,,,no,,startup_index_count=4; source_files=backend/database.py;backend/routers/platform.py;backend/server.py;backend/services/airline_intelligence_knowledge_version_service.py
collection,airline_intelligence_knowledge_rollback_plans,backend/database.py,371,,,,airline_intelligence_knowledge_rollback_plans,legacy_agency_owned_startup_registry,agency_id,12,,,no,,startup_index_count=4; source_files=backend/database.py;backend/routers/platform.py;backend/server.py;backend/services/airline_intelligence_knowledge_version_service.py
collection,airline_intelligence_knowledge_version_comparisons,backend/database.py,371,,,,airline_intelligence_knowledge_version_comparisons,legacy_agency_owned_startup_registry,agency_id,10,,,no,,startup_index_count=4; source_files=backend/database.py;backend/routers/platform.py;backend/server.py;backend/services/airline_intelligence_knowledge_version_service.py
collection,airline_intelligence_knowledge_version_items,backend/database.py,371,,,,airline_intelligence_knowledge_version_items,legacy_agency_owned_startup_registry,agency_id,14,,,no,,startup_index_count=5; source_files=backend/database.py;backend/routers/platform.py;backend/server.py;backend/services/airline_intelligence_knowledge_version_service.py
collection,airline_intelligence_knowledge_version_snapshots,backend/database.py,371,,,,airline_intelligence_knowledge_version_snapshots,legacy_agency_owned_startup_registry,agency_id,10,,,no,,startup_index_count=4; source_files=backend/database.py;backend/routers/platform.py;backend/server.py;backend/services/airline_intelligence_knowledge_version_service.py
collection,airline_intelligence_knowledge_versions,backend/database.py,371,,,,airline_intelligence_knowledge_versions,legacy_agency_owned_startup_registry,agency_id,23,,,no,,startup_index_count=5; source_files=backend/database.py;backend/routers/platform.py;backend/server.py;backend/services/airline_intelligence_knowledge_version_service.py
collection,airline_intelligence_population_waves,backend/database.py,371,,,,airline_intelligence_population_waves,platform_global,,11,,,yes,,startup_index_count=6; source_files=backend/database.py;backend/persistence_query.py;backend/services/airline_intelligence_scale_readiness_service.py
collection,airline_intelligence_profiles,backend/scripts/seed_airline_rules_services_foundation.py,76,,,,airline_intelligence_profiles,not_in_governed_query_registry,,20,,,no,,startup_index_count=4; source_files=backend/database.py;backend/scripts/seed_airline_rules_services_foundation.py;backend/services/airline_intelligence_data_pack_review_service.py;backend/services/airline_intelligence_service.py;backend/services/airline_master_profile_intelligence_service.py;backend/services/rules_and_services_registry.py
